doc_id,clausula_id,clausula,sentimiento,confianza,tiene_negador,tiene_cuantificador_bajo,tiene_modal_atenuante,topico
615,0,"Excelente docente, incluso la mejor de octavo semestre entre las materias que personalmente inscribí",POS,0.9162,False,False,False,0
615,1,"Se evidencia su pasión por la pedagogía, se preocupa por el entendimiento de los temas de clase, es dinámica en las actividades propuestas y conecta muy bien la coyuntura internacional con los temas de clase",POS,0.94,False,False,False,-1
615,2,"Gracias a ella he obtenido la mayoría de conocimientos de la microcertificación, es una materia que le queda muy grande a la segunda asignatura de la micro",POS,0.8881,False,False,False,1
617,0,Es interesante como en cada clase se analiza la coyuntura del país para observarla desde el lobby político,POS,0.5084,False,False,False,1
619,0,El uso de diferentes actividades para evaluar el contenido de la clase,NEU,0.7911,False,False,False,0
620,0,Demuestra apropiación por los temas de la asignatura y explica de forma dinámica,POS,0.4981,False,False,False,1
621,0,Nada que destacar,NEU,0.5301,True,False,False,11
622,0,Nada que destacar,NEU,0.5301,True,False,False,11
623,0,Nada que destacar,NEU,0.5301,True,False,False,11
624,0,Nada que destacar,NEU,0.5301,True,False,False,11
625,0,Nada que destacar,NEU,0.5301,True,False,False,11
626,0,Nada que destacar,NEU,0.5301,True,False,False,11
627,0,Nada que destacar,NEU,0.5301,True,False,False,11
628,0,Nada que destacar,NEU,0.5301,True,False,False,11
632,0,"Dinamismo, oratoria, inclusión",POS,0.5767,False,False,False,1
637,0,"El profesor explica muy bien los temas, si alguien tiene una duda siempre la resuelve y se nota del gran conocimiento que tiene",POS,0.9666,False,False,False,0
643,0,Se nota la pasión y la dedicación que el profesor tiene por la materia,POS,0.9624,False,False,False,-1
643,1,Quiero resaltar el conocimiento tan grande que tiene y la experiencia que nos brinda como estudiantes,POS,0.9662,False,False,False,0
648,0,Excelente profesora,POS,0.6124,False,False,False,0
648,1,Todo muy claro,NEU,0.5131,False,False,False,1
661,0,"Se interesa por sus estudiantes y el progreso que llevan en la materia, no deja que nos desanimemos",POS,0.6882,True,False,False,0
662,0,"tiene un juego para la clase hecho por él, súper interesante, entretenido y se aprende mucho con él",POS,0.9784,False,False,False,0
671,0,"la docente da la clase de manera muy monótona, el programa que nos entrego a inicio de semestre estaba con fechas erroneas",NEG,0.9491,False,False,False,3
681,0,"El mejor profesor de todo el laboratorio, muy inteligente y amable",POS,0.9775,False,False,False,0
682,0,El profesor es inteligente y demuestra gran dominio en los temas,POS,0.9714,False,False,False,-1
683,0,"De las mejores profesoras que he tenido, organizada y didactica, ame todas las clases con ella",POS,0.9665,False,False,False,2
692,0,"La profesora es muy capacitada y nos lleva experiencias reales además de recomendaciones para nuestros casos, nos motiva mucho",POS,0.9701,False,False,False,-1
692,1,La clase está bien planeada y el contenido es interesante y valioso,POS,0.9691,False,False,False,0
693,0,"Es una clase muy interesante y que aporta valor a nuestra formación, la profesora es muy atenta y resuelve las dudas rápido y claro",POS,0.9729,False,False,False,-1
694,0,La clase es super importante para la carrera y me parece genial que la universidad la tenga,POS,0.9701,False,False,False,0
695,0,El profesor se nota que sabe demasiado y nos ayuda orientados al tema que trabajamos,POS,0.8834,False,False,False,3
697,0,Se nota que el profe le apasiona lo que enseña,POS,0.8853,False,False,False,0
699,0,"El profesor transmite sus conocimientos y hace que las finanzas públicas no se sientan tediosas, me gusta mucho que él dicte la materia",POS,0.9729,True,False,False,-1
701,0,"Me encanta la clase, los temas son geniales",POS,0.9789,False,False,False,0
702,0,Es muy interesante la clase y las explicaciones son claras,POS,0.9678,False,False,False,0
703,0,"A mi me gusta mucho la clase, el profesor explica bien y me gusta que nos pase al computador a trabajar",POS,0.9734,False,False,False,0
704,0,Sabe mucho y es interesante escucharla,POS,0.9581,False,False,False,1
705,0,Es interesante ver sus experiencias en terreno y aporta mucho a la clase,POS,0.9644,False,False,False,0
712,0,"La profesora es muy irrespetuosa, me tiene entre ojos, me calificó mal un parcial y estaba asumiendo que yo lo corregí cuando lo entregué, no explica bien las cosas de R stiudio, y cuando le hacemos una pregunta dice “pregúntale a ChatGPT”",NEG,0.9755,True,False,False,3
713,0,Todo muy bien,POS,0.8964,False,False,False,1
714,0,Uno de los mejores profesores de la facultad,POS,0.9555,False,False,False,0
717,0,El docente realiza actividades que van de acuerdo a los temas de la clase por lo que son pertinentes,NEU,0.6528,False,False,False,0
718,0,"Explica muy bien todos los temas, de manera clara y sencilla, lo que facilita mucho realizar las actividades debido a que los temas de la materia suelen ser algo complicados",NEU,0.6088,False,False,False,1
720,0,La materia es muy útil en la formación acádemica,POS,0.9043,False,False,False,4
729,0,Es muy comprensivo el docente y tiene mucha experiencia,POS,0.9657,False,False,False,0
730,0,Es una gran docente y tiene calidad humana,POS,0.9737,False,False,False,2
731,0,Es un espacio para discutir libremente,NEU,0.5388,False,False,False,4
732,0,"Tiene mucho conocimiento, sus clases son lo mejor",POS,0.9801,False,False,False,0
733,0,Maneja muy bien el tema y los contenidos son muy apropiados,POS,0.9706,False,False,False,1
734,0,Tiene mucho conocimiento del tema y la manera que evalúa me parece sensata,POS,0.9451,False,False,False,1
738,0,Es una profesora atenta y amable que impulsa a estudiar y leer,POS,0.9581,False,False,False,2
739,0,Es un profesor dedicado y que inspira confianza para acudir a el en cualquier momento,POS,0.9405,False,False,False,0
741,0,Es una profesora atenta y amable que impulsa a salirse de la caja y darnos consejos para el futuro y nuestro goblab,POS,0.9458,False,False,False,2
754,0,La profesora Ivonne es una persona que se nota que ama lo que hace y demuestra un gran conocimiento al enseñar,POS,0.9764,False,False,False,-1
754,1,"la materia tiene muchos contenidos, las clases se sienten ligeras y los temas se entienden muy bien",POS,0.9662,False,False,False,0
754,2,"Algo que destaco de la profe no es solo su capacidad docente, sino también que como persona genera confianza y hace que uno se sienta muy cómodo en clase",POS,0.9625,True,False,False,-1
756,0,Es la segunda vez que tomo una clase con la profesora Marcela y reitero que es la mejor profesora que he tenido en la carrera,POS,0.9039,False,False,False,0
756,1,"Aun más siendo de gobierno, realmente comprobe que un profesor hace o deshace el interes por una clase",NEG,0.9289,False,False,False,-1
756,2,Tiene un gran conocimiento y pasion por lo que sabe y enseña,POS,0.9665,False,False,False,0
756,3,Es muy organizada lo cual de valora muchísimo y siempre esta con buena actitud y respeto a los estudiantes,POS,0.9704,False,False,False,0
758,0,Conocimientos del docente y actitud,NEU,0.5017,False,False,False,-1
759,0,Versatilidad y diversidad en conocimientos,POS,0.7116,False,False,False,1
762,0,Es metódico,NEG,0.6954,False,False,False,1
767,0,La profesora domina el tema y su método de calificación no me parece adecuado,NEG,0.9712,True,False,False,3
769,0,Muy buenos los aportes de su clase,POS,0.9765,False,False,False,0
772,0,Muy buenos los aportes de su clase,POS,0.9765,False,False,False,0
774,0,Es una persona que se preocupa profundamente para que desarrollemos una visión crítica mientras se hace uso de los temas,POS,0.7877,False,False,False,1
775,0,"Excelente, es justo lo que la universidad necesita, profesores apasionados, críticos, exigentes, respetuosos",POS,0.9377,False,False,False,0
777,0,Es una clase intensiva y muy necesaria,POS,0.9043,False,False,False,0
780,0,"El profesor ha sido muy puntual con las notas, además siempre está dispuesto a espacios de monitorias y a resolver dudas",POS,0.9304,False,False,False,-1
781,0,La profesora genera un ambiente que hace interesante la clase y sus temas,POS,0.9667,False,False,False,0
783,0,"En mi opinión el profesor Cesar es perfecto para dictar esta materia, genera en el estudiante una curva de aprendizaje personal y técnica",POS,0.952,False,False,False,-1
784,0,"El profesor da una retroalimentacion muy completa, hace que el tema quede muy claro y se siente su acompañamiento a lo largo de las entregas",POS,0.9709,False,False,False,-1
787,0,"Hace que el estudiante le tome gusto a la clase, es un profesor que explica de excelente manera",POS,0.9777,False,False,False,-1
789,0,"El profesor conecta muy bien las lecturas de la clase, con la historia y las dinámicas actuales para comprender las dinámicas del conflicto armado en Colombia",POS,0.7884,False,False,False,14
790,0,El profesor tiene mucha experiencia en el campo por lo que es enriquecedora su experiencia para nutrir las clases,POS,0.9485,False,False,False,-1
791,0,Las clases son muy dinámicas y los ejercicios nos permiten integrar lo que vemos en clase,POS,0.9492,False,False,False,0
792,0,Excelente docente,POS,0.5798,False,False,False,0
792,1,"La profesora Irene Cabrera no solo explica con paciencia y forma clara, sino que sus clases y actividades permiten articular la teoría con la practica y enfocar los trabajos hacia las temáticas que nos mueven",POS,0.8793,True,False,False,0
792,2,"Como futura internacionalista, me alegra haber tenido clase en último semestre con la profe Irene y espero poder trabajar con ella en las temáticas de migración y paz",POS,0.9469,False,False,False,2
809,0,Todo excelente,NEU,0.5931,False,False,False,1
810,0,Todo Excelente,NEU,0.5931,False,False,False,1
812,0,Nada que destacar,NEU,0.5301,True,False,False,11
813,0,Todos excelente,NEU,0.4876,False,False,False,1
815,0,"Es muy clara, comprensiva y dinámica",POS,0.94,False,False,False,1
815,1,"saca nota por clase, no son formas de evaluar tradicionales y hace uso de plataformas digitales",NEG,0.7132,True,False,False,3
815,2,"Muestra dominio de los temas y los aplica a nuestra realidad, nos hace cuestionarnos",NEG,0.5355,False,False,False,1
816,0,"Demuestra un gran conocimiento del tema, hace que la clase sea dinámica y se esfuerza por que todos aprendamos",POS,0.943,False,False,False,0
817,0,Explica bien y sus actividades son interesantes,POS,0.9705,False,False,False,1
818,0,Es muy chevere como explica los temas y maneja la clase,POS,0.967,False,False,False,-1
819,0,Explica muy bien y tiene muchísimo conocimiento del tema,POS,0.9612,False,False,False,1
820,0,"Hace una clase muy interesante, lo engancha a uno muy bien",POS,0.9805,False,False,False,0
821,0,"Explica muy bien los temas de la clase, hace una clase interesante, que se entiende ya que da ejemplos de lo cotidiano, muy buena clase",POS,0.9749,False,False,False,0
830,0,Su paciencia al explicar,NEU,0.578,False,False,False,1
831,0,"El profesor prepara muy bien sus clases, la bibliografía y diapositivas nutren el aprendizaje",POS,0.9512,False,False,False,-1
831,1,Siempre nos trae diversos casos concretos para ejemplificar las temáticas,POS,0.7511,False,False,False,-1
831,2,"El profesor no solo cumple con dar las clases que le corresponden, sino que también llena los huecos conceptuales que deja Bechara",POS,0.8262,True,False,False,-1
831,3,"Las clases de Macías llevan un hilo conductor, son claras y los talleres nos permiten poner en práctica lo que estamos viendo",POS,0.9541,False,False,False,-1
833,0,cumple con los horarios,NEU,0.7259,False,False,False,6
837,0,Sabe mucho del tema,NEU,0.7178,False,False,False,1
848,0,"La clase es muy conversacional, el docente mantiene una rúbrica e ideas que deben ser abordadas (un plan)",POS,0.7803,False,False,False,-1
848,1,permite la interacción entre estudiantes y docente,NEU,0.6191,False,False,False,0
848,2,lo que propicia la curiosidad y el interés en los temas de clase e incluso en otras situaciones de nuestra realidad o la historia,NEU,0.6605,False,False,False,0
849,0,"Tiene mucha paciencia, explica las veces que sean necesarias para que todo el grupo tenga claridad del tema, ofrece muchas guías y nos da retroalimentación de nuestros errores",POS,0.9073,False,False,False,1
849,1,también celebra las pequeñas y grandes victorias,POS,0.913,False,False,False,1
849,2,Es muy eficiente al evaluar y siempre esta al día con las notas,POS,0.9424,False,False,False,1
850,0,"El docente es carismático, busca nuestra participación y nos motiva para ello, es muy comprensivo",POS,0.9568,False,False,False,0
850,1,pone los límites que son necesarios,NEU,0.4562,False,False,False,-1
850,2,"Es amable y paciente, incentiva la curiosidad y que preguntemos nuestras dudas",POS,0.8733,False,False,False,5
851,0,"El docente sigue el programa y nos informa de nuestras notas de manera precisa, con la retroalimentación correspondiente",NEU,0.6548,False,False,False,-1
851,1,Brinda el espacio de asesoría semanal y está dispuesto a atender dudas y poner ejemplos de la vida real,NEU,0.5784,False,False,False,1
852,0,"Es un docente super carismático, nos hace reír mucho en clase y disfrutarla al máximo, plantea ejemplos reales",POS,0.9775,False,False,False,0
852,1,también de nuestra cotidianidad para facilitar la comprensión,NEU,0.6989,False,False,False,1
852,2,"Nos recomienda libros y nos motiva a entender el mundo desde otras perspectivas, a analizar cómo y por qué pensamos como pensamos",POS,0.8557,False,False,False,-1
853,0,"Es muy carismatica, graciosa y captura la atención fácilmente, es muy amable y sabe mucho, cada clase es una oportunidad para aprender de nuevas culturas, deconstruirnos y abrirnos a nuevas perspectivas y formas de ver el mundo",POS,0.9558,False,False,False,0
